CODUSU,NRO_HOGAR,COMPONENTE,H15,AGLOMERADO_indv,PONDERA_indv,CH03,CH04,CH06,CH10,CH11,CH13,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,P21,DECOCUR,RDECOCUR,GDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,RDECINDR,GDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF_indv,DECIFR_indv,RDECIFR_indv,GDECIFR_indv,ADECIFR_indv,IPCF_indv,DECCFR_indv,RDECCFR_indv,GDECCFR_indv,ADECCFR_indv,PONDIH_indv,REALIZADA,AGLOMERADO_hogar,PONDERA_hogar,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II8,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF_hogar,DECIFR_hogar,RDECIFR_hogar,GDECIFR_hogar,ADECIFR_hogar,IPCF_hogar,DECCFR_hogar,RDECCFR_hogar,GDECCFR_hogar,ADECCFR_hogar,PONDIH_hogar,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,NIVEL_ED_1,NIVEL_ED_2,NIVEL_ED_3,NIVEL_ED_4,NIVEL_ED_5,NIVEL_ED_6,NIVEL_ED_7,CH07_1,CH07_2,CH07_3,CH07_4,CH07_5,CH07_9,CH08_1.0,CH08_2.0,CH08_3.0,CH08_4.0,CH08_9.0,CH08_12.0,CH09_1,CH09_2,CH09_3,CH12_0,CH12_1,CH12_2,CH12_3,CH12_4,CH12_5,CH12_6,CH12_7,CH12_8,CH12_9,CH12_99,CH15_1,CH15_2,CH15_3,CH15_4,CH15_5,CH15_9,CH16_0,CH16_1,CH16_2,CH16_3,CH16_4,CH16_5,CH16_6,CH16_9,ESTADO_1,ESTADO_2,ESTADO_3,ESTADO_4,CAT_OCUP_0,CAT_OCUP_1,CAT_OCUP_2,CAT_OCUP_3,CAT_OCUP_4,CAT_OCUP_9,CAT_INAC_0,CAT_INAC_1,CAT_INAC_2,CAT_INAC_3,CAT_INAC_4,CAT_INAC_5,CAT_INAC_6,CAT_INAC_7,prop_ninos,Jefe_primaria_incompleta,Jefe_Secundaria_incompleta,Prop_Univ_Incompleto,adulto_equiv,ad_equiv_hogar
TQRMNOSXTHKMQRCDEIJAH00786039,1,4,1,33,3547,3,1,12,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,3547,0,0.0,0,0,0.0,0,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,3547,2,3,1,4,1,1,1,1,1,1,1,2,2,2,3,3,2,0,1,1,2,2,0,2,0,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,3,1,2,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,0.85,3.38
TQRMNOQWTHMKPUCDEIJAH00802637,1,1,1,33,1698,1,1,75,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1698,0,-9.0,12,12,12.0,12,0,-9,0,0,0,0,0,0,0,0,0,0,0,-9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1698,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,1,2,0,1,1,2,2,0,2,0,8,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.83,0.83
TQRMNOSQYHKNQLCDEIJAH00780655,1,1,1,33,1839,1,2,53,2,0,2,0,0,0,0,0,0,0,0,0,0,0,80000,5,4,5.0,5,2560,0,130000.0,7,7,7.0,8,2574,50000,0,0,0,0,0,0,0,0,0,0,0,50000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1839,1,5,2,4,2,1,2,1,2,2,2,2,1,2,5,5,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,3,4,5,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.76,5.33
TQRMNOSQYHKNQLCDEIJAH00780655,1,2,1,33,1839,3,1,27,2,0,2,0,0,0,0,0,0,0,0,0,0,0,35000,2,2,2.0,2,3536,0,35000.0,2,2,2.0,2,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1839,1,5,2,4,2,1,2,1,2,2,2,2,1,2,5,5,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,3,4,5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,5.33
TQRMNOSQYHKNQLCDEIJAH00780655,1,3,1,33,1839,3,1,22,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1839,1,5,2,4,2,1,2,1,2,2,2,2,1,2,5,5,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,3,4,5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,5.33
TQRMNOSQYHKNQLCDEIJAH00780655,1,4,1,33,1839,3,1,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1839,1,5,2,4,2,1,2,1,2,2,2,2,1,2,5,5,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,3,4,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,5.33
TQRMNOSQYHKNQLCDEIJAH00780655,1,5,1,33,1839,3,2,17,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1839,0,0.0,0,0,0.0,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1839,1,5,2,4,2,1,2,1,2,2,2,2,1,2,5,5,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,3,4,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,0.22369683402622323,0.77,5.33
TQRMNOSQYHKNQLCDEIJAH00780655,1,6,1,33,1839,3,2,12,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1839,0,0.0,0,0,0.0,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1839,1,5,2,4,2,1,2,1,2,2,2,2,1,2,5,5,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,3,4,5,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,0.74,5.33
TQRMNORWRHMLRMCDEIJAH00802642,1,1,1,33,1339,1,1,67,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1339,0,141000.0,8,7,8.0,8,1641,141000,0,0,0,0,0,0,0,0,0,0,0,141000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1339,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,0,1,1,2,2,0,2,0,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,98,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.83,1.83
TQRMNORWRHMLRMCDEIJAH00802642,1,2,1,33,1339,3,1,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1339,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,0,1,1,2,2,0,2,0,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,98,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.0,1.83
TQRMNORRWHMLKRCDEIIAD00801882,1,1,1,32,1539,1,1,61,2,0,1,0,0,0,0,0,0,0,0,0,0,0,100000,6,6,6.0,4,2127,0,145000.0,8,7,8.0,5,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1539,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.3333333333333333,0,1,0.22369683402622323,0.83,2.29
TQRMNORRWHMLKRCDEIIAD00801882,1,2,1,32,1539,2,2,42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1539,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.3333333333333333,0,0,0.22369683402622323,0.77,2.29
TQRMNORRWHMLKRCDEIIAD00801882,1,3,0,32,1539,3,2,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1539,0,0.0,0,0,0.0,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1539,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3333333333333333,0,0,0.22369683402622323,0.69,2.29
TQRMNORWUHMLKMCDEIIAD00801883,1,1,1,32,1357,1,1,77,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,90000,0,0,0,0,0,0,0,0,0,0,45000,142000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1357,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,2,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.74,1.4100000000000001
TQRMNORWUHMLKMCDEIIAD00801883,1,2,1,32,1357,2,2,66,2,0,1,0,0,0,0,0,0,0,0,0,0,0,90000,5,5,5.0,3,2132,0,147000.0,8,7,8.0,5,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1357,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,2,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.67,1.4100000000000001
TQRMNOPQVHKMLUCDEIIAD00780080,1,1,1,32,1350,1,1,67,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1350,0,50000.0,3,3,3.0,2,1930,50000,0,0,0,0,0,0,0,0,0,0,0,50000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1350,2,4,1,2,1,1,1,1,1,1,1,2,2,2,4,2,1,1,1,1,1,2,0,2,0,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,98,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.83,1.5899999999999999
TQRMNOPQVHKMLUCDEIIAD00780080,1,2,1,32,1350,2,2,49,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,1350,2,4,1,2,1,1,1,1,1,1,1,2,2,2,4,2,1,1,1,1,1,2,0,2,0,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,98,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.76,1.5899999999999999
TQRMNOQRSHJMLPCDEIIAD00801877,1,1,1,32,2946,1,2,46,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,2946,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.5,0,0,0.22369683402622323,0.76,1.22
TQRMNOQRSHJMLPCDEIIAD00801877,1,2,0,32,2946,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2946,0,0.0,0,0,0.0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,2946,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5,0,0,0.22369683402622323,0.46,1.22
TQRMNOSRWHJKMMCDEIIAD00795646,2,1,1,32,1105,1,1,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1105,0,0.0,0,0,0.0,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1167,1,32,1105,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,1167,1,0,98,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.2127659574468085,1.02,1.02
TQRMNOPRVHMLMQCDEIIAD00801879,1,1,1,32,158,1,2,37,1,1,2,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,-9,0,0,0,-9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,158,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.5,0,0,0.22369683402622323,0.77,1.4100000000000001
TQRMNOPRVHMLMQCDEIIAD00801879,1,2,0,32,158,3,2,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,158,0,0.0,0,0,0.0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,32,158,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5,0,0,0.22369683402622323,0.64,1.4100000000000001
TQRMNORRXHJOOMCDEIJAH00794543,1,1,1,33,2461,1,1,55,2,0,1,0,0,0,0,0,0,0,0,0,0,0,80000,5,4,5.0,5,3377,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2461,1,4,1,4,1,1,1,1,1,1,2,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,3,45,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.0,3.54
TQRMNORRXHJOOMCDEIJAH00794543,1,2,1,33,2461,2,2,49,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,2461,0,0.0,0,0,0.0,0,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2461,1,4,1,4,1,1,1,1,1,1,2,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,3,45,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,0.22369683402622323,0.76,3.54
TQRMNORRXHJOOMCDEIJAH00794543,1,3,1,33,2461,3,1,22,2,0,1,2,1,2,2,2,1,2,2,0,0,0,0,0,0,0.0,0,2461,0,0.0,0,0,0.0,0,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2461,1,4,1,4,1,1,1,1,1,1,2,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,3,45,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,3.54
TQRMNORRXHJOOMCDEIJAH00794543,1,4,1,33,2461,3,2,13,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,2461,0,0.0,0,0,0.0,0,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2461,1,4,1,4,1,1,1,1,1,1,2,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,3,45,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,0.76,3.54
TQRMNOQUSHLOLNCDEIJAH00802639,1,1,1,33,753,1,2,44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,753,1,5,1,1,1,1,1,1,1,1,1,2,2,2,5,3,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,96,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.77,3.55
